Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"LGA (UR) by LGA (POW) by MTW15P Method of Travel to Work (15 travel modes)"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

" Albany"
"MTW15P Method of Travel to Work (15 travel modes)","Train","Bus","Ferry","Tram","Taxi","Car, as driver","Car, as passenger","Truck","Motorbike/scooter","Bicycle","Walked only","Other Mode","Worked at home","Did not go to work","Not stated","Not applicable","Total",
"Liverpool Plains",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lockhart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Maitland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mid-Coast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mid-Western Regional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Moree Plains",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mosman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Murray River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Murrumbidgee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Muswellbrook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Nambucca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Narrabri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Narrandera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Narromine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Newcastle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"North Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Northern Beaches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Oberon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Orange",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Parkes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Parramatta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Penrith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Port Macquarie-Hastings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Port Stephens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Queanbeyan-Palerang Regional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Randwick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Richmond Valley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Rockdale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ryde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Shellharbour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Shoalhaven",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Singleton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Snowy Monaro Regional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Snowy Valleys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Strathfield",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Sutherland Shire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Sydney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Tamworth Regional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Temora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Tenterfield",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"The Hills Shire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Tweed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Upper Hunter Shire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Upper Lachlan Shire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Uralla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wagga Wagga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Walcha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Walgett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Warren",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Warrumbungle Shire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Waverley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Weddin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wentworth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Western Plains Regional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Willoughby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wingecarribee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wollondilly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wollongong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Woollahra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Yass Valley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Unincorporated NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"No Fixed Address (NSW)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Migratory - Offshore - Shipping (NSW)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Alpine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ararat (RC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ballarat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Banyule",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bass Coast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Baw Baw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bayside",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Benalla (RC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Boroondara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Brimbank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Buloke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Campaspe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cardinia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Casey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Central Goldfields",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Colac-Otway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Corangamite",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Darebin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"East Gippsland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Frankston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Gannawarra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Glen Eira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Glenelg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Golden Plains",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Greater Bendigo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Greater Dandenong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Greater Geelong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Greater Shepparton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hepburn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hindmarsh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hobsons Bay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Horsham (RC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hume",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Indigo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Kingston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Knox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Latrobe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Loddon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Macedon Ranges",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Manningham",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mansfield",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Maribyrnong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Maroondah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Melbourne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"Melton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mildura (RC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mitchell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Moira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Monash",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Moonee Valley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Moorabool",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Moreland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mornington Peninsula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mount Alexander",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Moyne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Murrindindi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Nillumbik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Northern Grampians",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Port Phillip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Pyrenees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Queenscliffe (B)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"South Gippsland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Southern Grampians",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Stonnington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Strathbogie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Surf Coast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Swan Hill (RC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Towong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wangaratta (RC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Warrnambool",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wellington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"West Wimmera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Whitehorse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Whittlesea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wodonga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wyndham",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Yarra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Yarra Ranges",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Yarriambiack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Unincorporated Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"No Fixed Address (Vic.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Migratory - Offshore - Shipping (Vic.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Aurukun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Balonne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Banana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Barcaldine (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Barcoo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Blackall-Tambo (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Boulia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Brisbane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bulloo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Bundaberg (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Burdekin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Burke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cairns (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Carpentaria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cassowary Coast (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Central Highlands (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Charters Towers (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cherbourg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cloncurry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Croydon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Diamantina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Doomadgee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Douglas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Etheridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Flinders",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Fraser Coast (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Gladstone (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Gold Coast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Goondiwindi (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Gympie (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hinchinbrook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Hope Vale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ipswich",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Isaac (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Kowanyama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Livingstone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lockhart River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lockyer Valley (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Logan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Longreach (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mackay (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"McKinlay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mapoon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Maranoa (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mareeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Moreton Bay (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mornington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Mount Isa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Murweh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Napranum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Noosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"North Burnett (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Northern Peninsula Area (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Palm Island",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Paroo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Pormpuraaw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Quilpie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Redland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Richmond",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Rockhampton (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Scenic Rim (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Somerset (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"South Burnett (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Southern Downs (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Sunshine Coast (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Tablelands (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Toowoomba (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Torres",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Torres Strait Island (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Townsville",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Weipa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Western Downs (R)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Whitsunday (R)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,
"Winton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Woorabinda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Wujal Wujal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Yarrabah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"No Fixed Address (Qld)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Migratory - Offshore - Shipping (Qld)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Adelaide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Adelaide Hills (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Alexandrina (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Anangu Pitjantjatjara (AC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Barossa (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Barunga West (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Berri and Barmera (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Burnside",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Campbelltown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Ceduna (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Charles Sturt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Clare and Gilbert Valleys (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Cleve (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Coober Pedy (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Copper Coast (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Elliston (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Flinders Ranges (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
