,DZN (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
77,510421042,0,0,0,0,0,79,3,0,0,0,0,0,0,4,0,0,92
78,510421043,11,0,0,0,0,65,4,0,0,0,0,0,6,12,0,0,97
79,510421046,35,12,0,0,0,163,6,0,0,0,0,0,36,38,5,0,291
80,510421059,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,29
81,510421060,5,0,0,0,0,121,4,0,0,0,0,0,8,24,0,0,163
82,510421072,15,0,0,0,0,140,3,0,0,0,0,0,10,58,0,0,230
83,510421074,3,0,0,0,0,88,0,0,0,0,0,0,8,10,0,0,112
84,510421110,6,0,0,0,0,38,0,0,0,0,0,0,4,3,0,0,46
85,510431007,5,0,0,0,0,98,3,0,0,0,0,0,3,6,3,0,121
86,510431016,3,0,0,0,0,74,0,0,0,0,0,0,6,19,0,0,106
87,510431018,3,0,0,0,0,39,0,0,0,0,0,0,0,3,0,0,46
88,510431025,3,0,0,0,0,57,0,0,0,0,0,0,3,10,0,0,74
89,510431028,55,0,0,0,0,106,0,0,0,0,0,0,29,17,0,0,203
90,510431034,12,0,0,0,0,218,10,0,0,0,0,0,0,56,0,0,302
91,510431381,4,0,0,0,0,29,0,0,0,0,0,0,0,3,0,0,31
92,510431390,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15
93,512950001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,512950002,14,0,0,0,0,26,0,0,0,0,0,0,8,3,0,0,52
95,512950003,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9
96,512950004,0,0,0,0,0,28,8,0,0,0,0,0,0,5,0,0,40
97,512950005,12,0,0,0,0,75,3,0,0,0,0,0,9,11,0,0,117
98,512950006,85,0,0,0,0,182,7,0,0,0,0,0,11,45,5,0,337
99,512950007,6,0,0,0,0,26,3,0,0,0,0,0,0,3,0,0,37
100,512950008,0,0,0,0,0,17,0,0,0,0,0,0,0,9,0,0,26
101,512950009,13,0,0,0,0,34,0,0,0,0,0,0,4,3,0,0,57
102,512950010,14,0,0,0,0,34,0,0,0,0,0,0,3,0,0,0,59
103,512950011,9,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,30
104,512950012,10,4,0,0,0,62,0,0,0,0,0,0,0,21,0,0,95
105,512950013,37,0,0,0,0,94,3,0,0,0,0,4,6,20,0,0,166
106,512950014,45,0,0,0,0,100,9,0,0,0,24,0,17,50,0,0,249
107,512960001,4,0,0,0,0,46,0,0,0,0,0,0,3,8,0,0,62
108,512960002,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,29
109,512960003,0,0,0,0,0,52,4,0,0,0,0,0,3,7,0,0,66
110,512960004,7,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,43
111,512960005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
112,512960006,30,0,0,0,0,112,0,0,0,0,0,0,3,25,0,0,171
113,512960007,7,0,0,0,0,29,3,0,0,0,0,0,0,8,0,0,47
114,512960008,5,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,34
115,512960009,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
116,512960010,17,0,0,0,0,38,0,0,0,0,0,0,0,6,0,0,76
117,512960011,0,0,0,0,0,61,0,0,0,0,0,0,0,10,0,0,74
118,512960012,0,0,0,0,0,41,0,0,0,0,0,0,0,4,0,0,48
119,512960013,8,0,0,0,0,21,0,0,0,0,5,0,5,14,0,0,57
120,512970001,43,3,0,0,0,65,5,0,0,0,16,0,34,25,0,0,202
121,512970002,30,0,0,0,0,56,6,0,0,0,0,0,5,10,0,0,111
122,512970003,19,8,0,0,0,81,0,0,0,0,0,0,0,23,0,0,135
123,512970004,20,0,0,0,0,58,5,0,0,0,4,0,9,7,0,0,96
124,512970005,8,0,0,0,0,26,4,0,0,0,0,0,4,11,0,0,49
125,512970006,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,25
126,512970007,35,3,0,0,0,69,3,0,0,0,5,0,3,14,0,0,137
127,512970008,44,0,0,0,0,87,3,0,0,0,0,0,31,31,0,0,205
128,512970009,10,3,0,0,0,27,4,0,0,0,0,0,0,3,0,0,51
129,512970010,17,0,0,0,0,39,4,0,0,0,0,3,8,0,0,0,85
130,512970011,143,12,0,0,0,92,8,0,0,0,3,0,54,41,0,0,359
131,512970012,41,7,0,0,0,57,4,0,0,0,0,0,29,16,0,0,151
132,512970013,65,0,0,0,0,97,0,0,4,3,0,0,25,8,0,0,204
133,512970014,18,6,0,0,0,80,0,0,0,0,3,0,15,17,0,0,137
134,512970015,27,0,0,0,0,41,0,0,0,0,0,0,0,7,0,0,79
135,512970016,14,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,29
136,512970017,7,0,0,0,0,54,0,0,0,0,0,0,7,8,0,0,77
137,512970018,37,3,0,0,0,48,0,0,0,0,0,0,3,13,0,0,107
138,512970019,59,0,0,0,0,95,10,0,0,0,0,0,29,18,0,0,209
139,512970020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
140,512970021,18,0,0,0,0,64,0,0,0,0,0,0,45,19,0,0,155
141,512970022,14,0,0,0,0,51,5,0,4,0,0,0,11,6,0,0,99
142,512970023,21,0,0,0,0,29,3,0,0,0,0,0,5,3,0,0,64
143,512970024,32,0,0,0,0,59,4,0,0,0,0,0,0,9,0,0,112
144,512970025,106,0,0,0,0,72,11,0,0,0,0,0,48,18,0,0,260
145,512970026,12,0,0,0,0,29,0,0,0,0,4,0,3,0,0,0,54
146,512970027,174,0,0,3,0,51,13,0,0,0,0,0,179,60,0,0,486
147,512970028,13,0,0,0,0,17,3,0,0,0,0,0,0,4,0,0,46
148,512970029,24,0,0,0,0,41,5,0,0,0,4,0,11,4,0,0,90
149,512970030,82,3,6,0,0,271,13,0,0,0,0,0,3,76,0,0,448
150,512970031,200,8,0,0,0,44,6,0,0,0,0,0,24,42,0,0,325
151,512970032,42,0,0,0,0,15,4,0,0,0,3,0,9,16,0,0,91
152,512970033,206,9,0,0,6,95,12,0,0,0,6,0,76,44,0,0,455
153,512970034,65,0,0,0,0,37,0,0,0,0,0,0,8,18,0,0,140
154,512970035,92,3,0,0,0,57,13,0,4,0,13,0,16,21,0,0,215
155,512970036,65,12,0,0,0,12,0,0,0,0,0,0,0,14,0,0,105
156,512970037,13,0,0,0,0,43,4,0,0,0,0,0,3,7,0,0,68
157,512970038,290,11,0,0,5,104,17,0,0,0,20,0,79,83,0,0,609
158,512970039,175,13,0,0,0,79,11,0,0,0,6,0,67,31,0,0,377
159,512970040,19,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,34
160,512970041,241,13,0,0,0,80,3,0,0,0,9,0,96,28,3,0,476
161,512970042,502,20,0,0,0,178,14,0,7,0,16,0,239,107,3,0,1099
162,512970043,29,4,0,0,0,15,0,0,0,0,0,0,0,13,0,0,58
163,512970044,13,0,0,0,0,19,4,0,0,0,0,0,0,3,0,0,38
164,512970045,70,4,0,0,0,26,5,0,0,0,0,0,3,10,0,0,114
165,512970046,327,14,0,0,0,110,18,0,3,0,14,0,75,60,4,0,628
166,512970047,21,0,0,0,0,15,0,0,0,0,0,0,14,3,0,0,56
167,512970048,75,6,0,0,0,51,3,0,0,0,0,0,7,13,0,0,162
168,512970049,54,0,0,0,0,43,0,0,0,0,0,0,8,15,0,0,122
169,512970050,25,0,0,0,0,28,0,0,0,0,0,0,7,8,0,0,70
170,510441333,0,0,0,0,0,18,0,0,0,0,0,0,0,5,0,0,22
171,510441355,0,0,0,0,0,38,0,0,0,0,0,0,0,10,0,0,52
172,510441359,6,0,0,0,0,322,19,3,0,0,0,0,6,27,4,0,384
173,510441371,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,12
174,510451343,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,25
175,510451348,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,25
176,510451354,9,0,0,0,0,366,17,3,0,0,0,0,4,22,0,0,416
177,510451357,0,0,0,0,0,29,5,0,0,0,0,0,0,6,0,0,42
178,510451361,0,0,0,0,0,41,5,0,0,0,0,0,4,5,0,0,51
179,510451374,4,0,0,0,0,37,0,0,0,0,0,0,0,3,0,0,40
180,510451382,0,0,0,0,0,42,3,0,0,0,0,0,0,3,0,0,49
181,510451385,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,37
182,510451386,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15
183,510461387,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,19
184,510461392,6,0,0,0,0,50,9,0,0,0,0,0,0,3,0,0,63
185,510461393,0,0,0,0,0,89,0,0,0,0,0,0,0,14,0,0,110
186,510471322,0,0,0,0,0,60,3,0,0,0,0,0,0,4,0,0,67
187,510471326,0,0,0,0,0,25,0,0,0,0,0,0,0,6,0,0,28
188,510471327,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,20
189,510471334,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,19
190,510471340,0,0,0,0,0,42,8,0,0,0,0,0,0,3,0,0,61
191,510471344,14,15,0,0,0,224,21,0,0,0,0,0,3,38,3,0,316
192,510471349,0,0,0,0,0,124,5,0,0,0,0,0,0,13,0,0,142
193,510481311,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,20
194,510481316,0,0,0,0,0,64,5,0,0,0,0,0,0,8,0,0,77
195,510491813,0,0,0,0,0,47,4,0,0,0,0,0,0,11,0,0,61
196,510501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,510501719,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9
198,510511720,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,16
199,510521704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,510531677,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
201,510531691,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,16
202,510531718,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,7
203,510541701,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,19
204,510541702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,510541707,0,0,0,0,0,87,4,0,0,0,0,0,3,22,0,0,115
206,510541708,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
207,510551811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,510561680,0,0,0,0,0,70,13,0,0,0,0,0,5,13,0,0,99
209,510561684,0,0,0,0,0,118,9,0,0,0,0,0,0,30,4,0,165
210,510561695,0,0,0,0,0,119,11,4,0,0,0,0,0,7,0,0,144
211,510571660,0,0,0,0,0,44,0,0,0,0,0,0,0,11,0,0,62
212,510571682,0,0,0,0,0,42,0,0,0,0,0,0,0,10,0,0,53
213,510571698,0,0,0,0,0,49,3,0,0,0,0,0,3,16,0,0,66
214,510581614,0,0,0,0,0,205,3,0,0,0,0,0,3,20,0,0,232
215,510581810,0,0,0,0,0,103,7,0,0,0,0,0,6,10,0,0,125
216,510601812,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,9
217,510610001,0,4,0,0,0,167,0,0,0,0,0,3,5,16,0,0,199
218,510611715,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,42
219,510611717,0,0,0,0,0,108,0,0,0,0,0,0,0,5,0,0,127
220,510611722,3,5,0,0,0,147,0,6,0,0,3,0,0,15,3,0,185
221,510611724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,510621699,0,0,0,0,0,51,7,0,0,0,0,0,0,4,0,0,62
223,510621703,0,0,0,0,0,47,0,0,0,0,0,0,0,7,0,0,57
224,510631694,7,11,0,0,0,580,35,8,0,4,4,0,14,66,3,0,732
225,510631696,6,14,0,0,10,1125,40,20,6,0,8,0,24,96,7,0,1344
226,510631697,4,8,0,0,5,1048,64,6,0,4,14,0,26,57,7,0,1244
227,510641613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,510651671,0,0,0,0,0,45,0,0,0,0,0,0,0,11,0,0,61
229,510651700,0,0,0,0,0,62,3,0,0,0,0,0,7,8,0,0,81
230,510661705,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,32
231,510661706,0,0,0,0,0,149,3,0,0,0,0,5,6,8,0,0,168
232,510661709,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,22
233,510661710,0,0,0,0,0,100,8,0,0,0,0,0,0,10,0,0,125
234,510661711,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16
235,510661712,5,0,0,0,0,75,0,0,0,0,0,0,3,7,0,0,95
236,510661713,6,0,0,0,0,191,11,0,0,0,0,6,0,54,0,0,268
237,510661714,0,0,0,0,0,110,7,3,0,0,0,0,0,8,4,0,126
238,510661716,0,0,0,0,0,54,0,0,0,0,0,0,0,6,0,0,62
239,510671667,0,0,0,0,0,8,3,0,0,0,0,0,0,4,0,0,8
240,510681637,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,58
241,510681639,0,0,0,0,0,39,0,0,0,0,0,0,0,8,0,0,51
242,510691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,512980001,0,0,0,0,0,86,3,0,0,0,0,0,0,19,0,0,109
244,512990001,0,0,0,0,0,44,8,0,0,0,0,0,0,3,0,0,55
245,513000001,0,0,0,0,0,330,19,0,5,0,0,0,0,54,0,0,413
246,510701650,3,0,0,0,4,234,25,0,0,0,0,0,0,45,0,0,325
247,510701653,3,0,0,0,0,170,0,0,0,0,0,0,3,31,0,0,210
248,510711624,0,4,0,0,0,166,13,0,0,0,0,0,5,27,0,0,208
249,510711629,5,6,4,0,3,377,43,0,5,0,0,0,13,88,5,0,540
250,510721673,0,0,0,0,0,76,6,0,0,0,0,0,0,10,0,0,94
251,510721676,5,0,0,0,0,168,4,0,0,0,0,0,0,30,0,0,211
252,510721689,3,3,0,0,0,86,0,0,0,0,0,0,0,18,0,0,118
253,510721690,4,7,0,0,0,101,3,0,0,0,0,0,0,16,0,0,129
254,510731675,5,0,0,0,0,136,15,0,0,0,0,0,0,29,0,0,183
255,510731679,0,0,0,0,0,84,12,0,0,0,0,0,0,11,0,0,111
256,510731686,3,3,0,0,0,154,10,0,0,0,0,0,0,34,0,0,207
257,510731693,12,15,0,0,3,219,46,0,0,0,0,0,0,52,3,0,350
258,510741641,0,0,0,0,0,58,8,0,0,0,0,0,0,11,0,0,76
259,510741648,0,0,0,0,0,97,4,0,0,0,0,0,0,18,0,0,122
260,510751664,26,13,0,0,0,587,32,0,0,0,0,0,5,115,6,0,792
261,510751665,5,0,0,0,0,134,3,0,0,0,0,0,0,41,0,0,187
262,510761625,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,27
263,510761630,0,0,0,0,0,53,3,0,0,0,0,0,0,11,0,0,64
264,510771627,3,0,0,0,0,87,4,0,0,0,0,0,0,10,0,0,107
265,510771628,4,0,0,0,0,136,9,0,0,0,0,0,0,15,0,0,166
266,510771631,21,11,0,0,3,1376,58,0,0,0,0,0,13,328,4,0,1811
267,510771632,8,0,0,0,0,179,10,0,0,0,0,0,4,31,0,0,231
268,510771635,22,9,0,0,0,857,49,4,6,6,8,0,18,101,0,0,1077
269,510771636,168,36,0,0,8,1453,141,0,0,0,0,4,55,375,8,0,2240
270,510771638,27,17,0,0,4,450,39,0,0,0,0,0,59,54,0,0,649
271,510771642,9,0,0,0,0,198,9,0,0,0,0,0,7,24,0,0,251
272,510771644,11,4,0,0,0,518,25,0,0,0,0,0,34,53,0,0,654
273,510771646,24,7,0,0,0,414,32,3,3,0,0,0,4,86,4,0,575
274,510781666,0,0,0,0,0,133,5,0,0,0,0,0,0,22,0,0,170
275,510781668,9,3,0,0,0,304,19,0,0,0,0,0,3,43,4,0,388
276,510791651,0,0,0,0,0,78,4,0,0,0,0,0,0,11,0,0,96
277,510791655,0,0,0,0,0,48,0,0,0,0,0,0,0,3,0,0,58
278,510801643,3,0,0,0,0,179,3,0,0,0,0,0,0,24,0,0,214
279,510801649,0,0,0,0,0,89,3,0,0,0,0,0,0,5,0,0,97
280,510811659,0,0,0,0,0,183,0,0,0,0,0,0,6,24,0,0,219
281,510811663,0,0,0,0,0,38,0,0,0,5,0,0,0,0,0,0,45
282,510821674,0,0,3,0,0,30,0,0,0,0,0,0,0,10,0,0,40
283,510821683,4,0,0,0,0,94,5,0,0,0,0,0,3,14,5,0,117
284,510831652,5,4,0,0,0,325,16,0,0,0,0,0,17,48,0,0,412
285,510841302,0,0,0,0,0,46,5,0,0,0,0,0,0,10,0,0,60
286,510841306,26,19,0,0,4,1713,76,7,10,4,28,5,63,163,3,0,2120
287,510841313,0,3,0,0,0,149,7,0,0,0,0,0,0,18,0,0,180
288,510841319,0,0,0,0,0,69,9,0,0,0,0,0,0,15,0,0,89
289,510851301,3,0,0,0,0,215,22,0,0,0,0,0,0,13,0,0,257
290,510851305,0,0,0,0,0,90,20,0,0,0,0,0,0,12,0,0,117
291,510871377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,510881329,3,0,0,0,0,39,3,0,0,0,0,0,0,11,0,0,55
293,510881331,18,0,0,0,0,165,10,0,0,0,0,0,7,32,0,0,233
294,510881332,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,23
295,510881345,0,0,0,0,0,35,7,0,0,0,0,0,0,9,0,0,47
296,510881362,5,0,0,0,0,54,0,0,0,0,0,0,9,9,0,0,79
297,510891303,5,0,0,0,0,101,0,0,0,0,0,0,5,13,0,0,124
298,510891307,0,0,0,0,0,105,4,0,0,0,0,0,0,10,0,0,117
299,510891308,0,0,0,0,0,25,0,0,0,0,0,0,0,5,0,0,33
300,510891318,4,0,0,0,0,94,3,0,0,0,0,0,0,19,0,0,120
301,510891323,0,0,0,0,0,65,6,0,0,0,0,0,0,9,0,0,80
302,510891324,15,0,0,0,0,278,12,0,0,0,0,0,0,64,3,0,371
303,510901310,5,6,0,0,0,152,10,0,0,0,0,0,6,19,0,0,194
304,510901321,0,0,0,0,0,47,0,0,0,0,0,0,0,7,0,0,55
305,510901325,0,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,25
306,510911342,27,0,0,0,0,143,10,0,3,0,0,0,14,32,0,0,227
307,510911350,11,0,0,0,0,248,7,0,6,0,0,0,10,13,0,0,301
308,510911353,11,0,0,0,0,600,33,3,0,4,0,0,52,39,0,0,744
309,510911363,15,7,0,0,0,233,17,0,0,0,0,0,10,18,0,0,310
310,510911367,14,0,0,0,0,389,16,3,3,0,0,0,11,29,4,0,473
311,510911368,40,0,0,0,0,676,22,7,3,0,3,5,38,70,5,0,872
312,510911376,37,0,0,0,0,518,12,5,0,0,8,0,47,68,0,0,695
313,510921330,5,0,0,0,0,42,0,0,0,0,0,0,0,9,0,0,62
314,510921336,7,0,0,0,0,31,4,0,0,0,0,0,0,3,0,0,49
315,510921346,0,0,0,0,0,49,0,0,0,0,0,0,0,3,0,0,58
316,510921347,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,29
317,510921356,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8
318,510931315,0,0,0,0,0,52,0,3,0,0,0,0,0,3,0,0,64
319,510931328,3,0,0,0,0,338,3,0,0,0,0,0,10,58,0,0,417
320,510931341,0,0,0,0,0,160,0,0,0,0,0,0,11,17,3,0,194
321,510931364,15,11,0,0,0,341,14,4,0,0,0,0,7,18,0,0,436
322,510941304,3,0,0,0,0,42,0,0,0,0,0,0,5,13,0,0,68
323,510941309,0,0,0,0,0,30,0,0,0,0,0,0,0,7,0,0,37
324,510951339,0,0,0,0,0,31,6,0,0,0,0,0,4,5,0,0,52
325,510951352,0,0,0,0,0,59,0,0,0,0,0,0,0,6,0,0,62
326,510951369,0,0,0,0,0,31,0,0,0,0,0,0,0,4,0,0,39
327,510961358,0,0,0,0,0,23,6,0,0,0,0,0,0,3,0,0,33
328,510961366,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,8
329,510961372,3,0,0,0,0,44,0,0,0,0,0,0,0,13,0,0,56
330,510961378,0,0,0,0,0,9,3,0,0,0,0,0,0,6,0,0,19
331,510961380,0,0,0,0,0,52,0,0,0,0,0,0,4,3,4,0,61
332,510971337,0,0,0,0,0,18,0,0,0,0,0,0,0,8,0,0,28
333,510971338,0,0,0,0,0,79,3,0,0,0,0,0,0,7,0,0,95
334,510971351,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
335,510971365,0,0,0,0,0,26,4,0,0,0,0,0,0,9,0,0,36
336,510971375,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10
337,510971379,0,0,0,0,0,88,3,0,0,0,0,0,0,11,0,0,102
338,513010001,0,13,0,0,0,168,11,0,0,0,0,0,4,17,0,0,220
339,513010002,5,0,0,0,0,52,3,0,0,0,0,0,0,10,0,0,64
340,513010003,4,18,0,0,0,355,37,0,0,0,0,0,7,73,4,0,491
341,513010004,0,0,0,0,0,39,0,0,0,0,0,0,0,4,0,0,49
342,513020001,0,0,0,0,0,76,0,0,0,0,0,0,0,8,0,0,85
343,513020002,0,0,0,0,0,36,0,0,0,0,0,0,0,3,0,0,47
