,DZN (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
77,510421042,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,19
78,510421043,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15
79,510421046,8,0,0,0,0,15,0,0,0,0,0,0,6,3,0,0,33
80,510421059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,510421060,6,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,19
82,510421072,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,30
83,510421074,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,9
84,510421110,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
85,510431007,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,10
86,510431016,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
87,510431018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
88,510431025,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
89,510431028,9,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,18
90,510431034,10,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,28
91,510431381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,510431390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,512950001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,512950002,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
95,512950003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
96,512950004,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11
97,512950005,6,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,17
98,512950006,35,0,0,0,0,12,4,0,0,0,0,0,4,7,0,0,59
99,512950007,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8
100,512950008,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
101,512950009,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
102,512950010,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
103,512950011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
104,512950012,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4
105,512950013,9,0,0,0,0,8,0,0,0,0,0,0,8,5,0,0,29
106,512950014,17,3,0,0,0,19,0,0,0,0,5,0,6,11,0,0,63
107,512960001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
108,512960002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,512960003,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8
110,512960004,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10
111,512960005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,512960006,7,0,0,0,0,19,0,0,0,0,0,0,0,8,0,0,36
113,512960007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
114,512960008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,512960009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,512960010,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13
117,512960011,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
118,512960012,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,11
119,512960013,4,0,0,0,0,6,0,0,0,0,0,0,4,8,0,0,21
120,512970001,17,0,0,0,0,16,0,0,0,0,5,0,3,3,0,0,48
121,512970002,9,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,22
122,512970003,4,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,15
123,512970004,5,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,15
124,512970005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,512970006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,512970007,20,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,41
127,512970008,4,0,0,0,0,7,0,0,0,0,0,0,9,3,0,0,27
128,512970009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
129,512970010,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18
130,512970011,37,0,0,0,0,10,0,0,0,0,0,0,10,5,0,0,68
131,512970012,21,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,31
132,512970013,15,0,0,0,0,19,3,0,0,0,0,0,6,0,0,0,51
133,512970014,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14
134,512970015,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
135,512970016,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9
136,512970017,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,7
137,512970018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
138,512970019,13,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,43
139,512970020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
140,512970021,5,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,23
141,512970022,12,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,21
142,512970023,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11
143,512970024,7,0,0,0,0,8,5,0,0,0,0,0,3,3,0,0,20
144,512970025,28,0,0,0,0,12,0,0,0,0,3,0,7,0,0,0,56
145,512970026,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
146,512970027,37,0,0,0,0,5,0,0,0,0,0,0,36,14,0,0,82
147,512970028,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9
148,512970029,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
149,512970030,22,0,0,0,0,28,0,0,0,0,0,0,0,11,0,0,70
150,512970031,49,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,56
151,512970032,21,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,30
152,512970033,62,0,0,0,0,10,0,0,0,0,0,0,21,3,0,0,100
153,512970034,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15
154,512970035,10,0,0,0,0,11,3,0,0,0,0,0,0,3,0,0,23
155,512970036,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
156,512970037,3,0,0,0,0,10,3,0,0,0,0,0,0,3,0,0,16
157,512970038,41,0,0,0,4,19,6,0,0,0,0,0,16,4,0,0,87
158,512970039,51,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,70
159,512970040,6,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,15
160,512970041,64,0,0,0,0,4,0,0,0,0,0,0,17,9,0,0,97
161,512970042,110,0,0,0,0,16,0,0,0,0,5,0,32,20,0,0,194
162,512970043,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15
163,512970044,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
164,512970045,21,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,29
165,512970046,78,0,0,0,0,18,3,0,0,0,0,0,21,10,0,0,133
166,512970047,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14
167,512970048,16,6,0,0,0,6,0,0,0,0,0,0,4,3,0,0,28
168,512970049,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20
169,512970050,16,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,31
170,510441333,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
171,510441355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,510441359,0,0,0,0,0,24,5,3,0,0,0,0,0,3,0,0,36
173,510441371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,510451343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,510451348,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
176,510451354,0,0,0,0,0,27,4,0,0,0,0,0,0,3,0,0,34
177,510451357,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
178,510451361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,510451374,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
180,510451382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
181,510451385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,510451386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
183,510461387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
184,510461392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,510461393,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
186,510471322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
187,510471326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,510471327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,510471334,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
190,510471340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
191,510471344,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
192,510471349,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4
193,510481311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,510481316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,510491813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,510501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,510501719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,510511720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,510521704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,510531677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,510531691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,510531718,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
203,510541701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,510541702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,510541707,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,18
206,510541708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,510551811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,510561680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,510561684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,510561695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
211,510571660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,510571682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,510571698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,510581614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,510581810,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
216,510601812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
217,510610001,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,23
218,510611715,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
219,510611717,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,26
220,510611722,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,33
221,510611724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,510621699,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
223,510621703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,510631694,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
225,510631696,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,27
226,510631697,0,0,0,0,0,29,0,0,0,0,0,0,5,3,0,0,38
227,510641613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,510651671,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
229,510651700,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,14
230,510661705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
231,510661706,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,9
232,510661709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,510661710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,510661711,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
235,510661712,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10
236,510661713,3,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,34
237,510661714,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,15
238,510661716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,510671667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,510681637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,510681639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,510691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,512980001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,512990001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,513000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,510701650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,510701653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,510711624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,510711629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,510721673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,510721676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,510721689,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
253,510721690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,510731675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
255,510731679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,510731686,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
257,510731693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,510741641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,510741648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,510751664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
261,510751665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,510761625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,510761630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,510771627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,510771628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,510771631,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
267,510771632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
268,510771635,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
269,510771636,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
270,510771638,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
271,510771642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,510771644,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11
273,510771646,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,6
274,510781666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,510781668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,510791651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,510791655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,510801643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,510801649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,510811659,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
281,510811663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,510821674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,510821683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,510831652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,510841302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,510841306,6,0,0,0,0,54,0,0,0,0,3,0,0,0,0,0,65
287,510841313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,510841319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,510851301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,510851305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,510871377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,510881329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,510881331,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
294,510881332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,510881345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,510881362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,510891303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,510891307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
299,510891308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
300,510891318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,510891323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,510891324,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
303,510901310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,510901321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,510901325,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
306,510911342,0,0,0,0,0,4,3,0,0,0,0,0,0,5,0,0,18
307,510911350,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,17
308,510911353,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,24
309,510911363,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11
310,510911367,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,30
311,510911368,13,0,0,0,0,48,0,0,0,0,0,5,5,11,0,0,75
312,510911376,10,0,0,0,0,33,0,0,0,0,0,0,5,5,0,0,54
313,510921330,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
314,510921336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,510921346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,510921347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,510921356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,510931315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,510931328,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13
320,510931341,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
321,510931364,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,31
322,510941304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,510941309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,510951339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,510951352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,510951369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,510961358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,510961366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,510961372,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
330,510961378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
331,510961380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,510971337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,510971338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,510971351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,510971365,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
336,510971375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,510971379,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
338,513010001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
339,513010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
340,513010003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,513010004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,513020001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,513020002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
