,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
72,Maitland,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8
73,Mid-Coast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Mid-Western Regional,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
75,Moree Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Mosman,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,14
77,Murray River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Murrumbidgee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Muswellbrook,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,7
80,Nambucca Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Narrabri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Narrandera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Narromine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Newcastle,0,0,0,0,0,8,0,0,0,0,0,0,23,7,0,0,34
85,North Sydney,0,7,0,0,0,33,0,0,0,0,0,0,118,25,0,0,193
86,Northern Beaches,0,0,0,0,0,24,0,0,0,0,0,0,43,11,0,0,80
87,Oberon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Orange,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,9
89,Parkes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Parramatta,0,0,0,0,0,22,0,0,0,0,0,0,41,10,0,0,80
91,Penrith,0,0,0,0,0,6,0,0,0,0,0,0,14,4,0,0,20
92,Port Macquarie-Hastings,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13
93,Port Stephens,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,7
94,Queanbeyan-Palerang Regional,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
95,Randwick,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,26
96,Richmond Valley,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3
97,Ryde,0,0,0,0,0,77,0,0,0,0,0,0,116,14,0,0,215
98,Shellharbour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
99,Shoalhaven,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9
100,Singleton,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,11
101,Snowy Monaro Regional,9,7,0,0,0,26,6,0,0,0,0,12,7,19,0,0,87
102,Snowy Valleys,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
103,Strathfield,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,11
104,Sutherland Shire,0,0,0,0,0,9,0,0,0,0,0,0,17,3,0,0,29
105,Sydney,20,8,0,0,4,176,8,0,0,0,10,14,788,83,0,0,1133
106,Tamworth Regional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
107,Temora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Tenterfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
109,The Hills Shire,0,0,0,0,0,29,0,0,0,0,0,0,29,5,0,0,59
110,Tweed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
111,Upper Hunter Shire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Upper Lachlan Shire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Uralla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Wagga Wagga,0,0,0,0,0,7,0,0,0,0,20,8,5,0,0,0,44
115,Walcha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Walgett,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
117,Warren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Warrumbungle Shire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Waverley,0,0,0,0,0,3,0,0,0,0,0,0,13,3,0,0,19
120,Weddin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Wentworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Willoughby,0,0,0,0,0,31,0,0,0,0,0,0,54,13,0,0,103
123,Wingecarribee,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7
124,Wollondilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Wollongong,0,0,0,0,0,8,0,0,0,0,0,0,3,6,0,0,10
126,Woollahra,7,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,19
127,Yass Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Unincorporated NSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,No Fixed Address (NSW),0,0,0,0,0,18,3,0,0,0,3,0,4,9,0,0,58
130,Migratory - Offshore - Shipping (NSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Alpine,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10
132,Ararat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Ballarat,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,11
134,Banyule,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,19
135,Bass Coast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
136,Baw Baw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
137,Bayside (Vic.),0,0,0,0,0,6,0,0,0,0,0,0,17,6,0,0,29
138,Benalla,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
139,Boroondara,0,0,0,0,0,38,0,0,0,0,5,0,50,5,0,0,99
140,Brimbank,0,0,0,0,0,14,0,0,0,0,0,0,10,4,0,0,29
141,Buloke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Campaspe,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
143,Cardinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
144,Casey,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,11
145,Central Goldfields,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Colac Otway,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
147,Corangamite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Darebin,0,0,0,0,0,6,0,0,0,0,0,0,8,3,0,0,17
149,East Gippsland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Frankston,0,0,0,0,0,7,0,0,0,0,5,0,9,0,0,0,15
151,Gannawarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Glen Eira,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20
153,Glenelg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Golden Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Greater Bendigo,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,15
156,Greater Dandenong,0,4,0,0,0,32,0,0,0,0,0,0,17,7,0,0,67
157,Greater Geelong,0,0,0,0,0,27,0,0,0,0,0,0,35,11,0,0,70
158,Greater Shepparton,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
159,Hepburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Hindmarsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Hobsons Bay,0,0,0,0,0,8,0,0,0,0,0,0,10,5,0,0,25
162,Horsham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
163,Hume,5,0,0,0,0,20,7,0,0,0,0,0,11,19,0,0,53
164,Indigo,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
165,Kingston (Vic.),0,0,0,0,0,19,0,0,0,0,0,0,33,3,0,0,62
166,Knox,0,0,0,0,0,21,0,0,0,0,0,0,27,4,0,0,52
167,Latrobe (Vic.),0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,9
168,Loddon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Macedon Ranges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
170,Manningham,0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,0,11
171,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Maribyrnong,0,0,0,3,0,5,4,0,0,0,0,0,8,3,0,0,26
173,Maroondah,0,0,0,0,0,9,0,0,0,0,0,0,7,5,0,0,17
174,Melbourne,11,5,0,3,0,103,0,0,0,3,11,14,588,112,0,0,854
175,Melton,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
176,Mildura,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10
177,Mitchell,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
178,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Monash,3,0,0,0,0,84,0,0,0,0,0,0,65,15,0,0,176
180,Moonee Valley,0,0,0,0,0,9,0,0,0,0,0,0,7,7,0,0,25
181,Moorabool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Moreland,0,0,0,0,0,5,0,0,0,0,0,0,10,3,0,0,18
183,Mornington Peninsula,0,4,0,0,0,6,0,0,0,0,6,28,10,4,0,0,62
184,Mount Alexander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Moyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Murrindindi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Nillumbik,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6
188,Northern Grampians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Port Phillip,0,5,0,0,0,43,4,0,0,0,7,0,91,18,0,0,165
190,Pyrenees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Queenscliffe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,South Gippsland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Southern Grampians,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
194,Stonnington,3,0,0,0,0,17,0,0,0,0,0,0,45,11,0,0,70
195,Strathbogie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
196,Surf Coast,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
197,Swan Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
198,Towong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Wangaratta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Warrnambool,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
201,Wellington,0,0,0,0,0,6,0,0,0,0,7,0,0,4,0,0,25
202,West Wimmera,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
203,Whitehorse,0,0,0,0,0,9,0,0,0,0,0,0,29,5,0,0,46
204,Whittlesea,0,0,0,0,0,7,0,0,0,0,0,0,8,5,0,0,19
205,Wodonga,0,0,0,0,0,4,0,0,0,0,0,8,5,0,0,0,15
206,Wyndham,0,0,0,0,0,11,0,4,0,0,0,0,9,4,0,0,26
207,Yarra,0,0,0,0,0,37,4,0,0,0,0,0,87,17,3,0,153
208,Yarra Ranges,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15
209,Yarriambiack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
210,Unincorporated Vic,0,4,0,0,0,4,0,0,0,0,10,14,6,16,0,0,49
211,No Fixed Address (Vic.),0,0,0,0,0,7,4,0,0,0,0,3,13,11,0,0,35
212,Migratory - Offshore - Shipping (Vic.),0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
213,Aurukun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Balonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Banana,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,10
216,Barcaldine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Barcoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Blackall Tambo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Boulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Brisbane,13,14,0,0,5,164,17,0,0,0,12,19,293,80,6,0,624
221,Bulloo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Bundaberg,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,12
223,Burdekin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
224,Burke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
225,Cairns,0,0,0,0,0,17,8,0,0,3,12,0,13,16,0,0,60
226,Carpentaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
227,Cassowary Coast,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,5
228,Central Highlands (Qld),0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,8
229,Charters Towers,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3
230,Cherbourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Cloncurry,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
232,Cook,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,13
233,Croydon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Diamantina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Doomadgee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Douglas,0,0,0,0,0,7,0,0,0,0,5,4,0,5,0,0,16
237,Etheridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Flinders (Qld),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Fraser Coast,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,8
240,Gladstone,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16
241,Gold Coast,0,0,0,0,0,30,9,0,0,0,0,0,43,9,0,0,93
242,Goondiwindi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Gympie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Hinchinbrook,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
245,Hope Vale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Ipswich,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,11
247,Isaac,0,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,15
248,Kowanyama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Livingstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
250,Lockhart River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Lockyer Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Logan,0,0,0,0,0,8,0,0,0,0,0,0,13,4,0,0,28
253,Longreach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Mackay,0,3,0,0,0,14,0,0,0,0,0,0,9,6,0,0,42
255,McKinlay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
256,Mapoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Maranoa,0,0,0,0,0,8,0,0,0,0,0,0,3,5,0,0,17
258,Mareeba,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3
259,Moreton Bay,0,0,0,0,0,15,3,0,0,0,0,0,18,4,0,0,39
260,Mornington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
261,Mount Isa,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13
262,Murweh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Napranum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Noosa,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,10
265,North Burnett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Northern Peninsula Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Palm Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Paroo,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
269,Pormpuraaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Quilpie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Redland,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,11
272,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Rockhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
274,Scenic Rim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
275,Somerset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,South Burnett,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3
277,Southern Downs,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,9
278,Sunshine Coast,0,0,0,0,0,9,0,0,0,0,0,0,14,3,0,0,24
279,Tablelands,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5
280,Toowoomba,0,0,0,0,0,6,0,0,0,0,0,0,8,9,0,0,28
281,Torres,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
282,Torres Strait Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Townsville,0,0,0,0,0,15,0,0,0,0,0,0,16,10,0,0,42
284,Weipa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
285,Western Downs,0,3,0,0,0,10,0,0,0,0,0,0,5,10,0,0,25
286,Whitsunday,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,12
287,Winton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Woorabinda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Wujal Wujal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Yarrabah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,No Fixed Address (Qld),0,4,0,0,0,17,12,0,0,0,13,3,18,34,0,0,92
292,Migratory - Offshore - Shipping (Qld),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Adelaide,0,0,0,0,6,13,0,0,0,4,0,9,55,14,5,0,106
294,Adelaide Hills,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
295,Adelaide Plains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Alexandrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Anangu Pitjantjatjara Yunkunytjatjara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Barossa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Barunga West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Berri Barmera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Burnside,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14
302,Campbelltown (SA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Ceduna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Charles Sturt,0,0,0,0,0,5,0,0,0,0,0,0,11,3,0,0,22
305,Clare and Gilbert Valleys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Cleve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Coober Pedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Copper Coast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Elliston,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6
310,Flinders Ranges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Franklin Harbour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
312,Gawler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Goyder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Holdfast Bay,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4
316,Kangaroo Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Karoonda East Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Kimba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Kingston (SA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
